4101 801 155
4101 3301 356
4101 4401 73
4101 401 879
4101 4201 1257
4101 301 1454
4101 2801 795
4101 51 1018
4101 501 1203
4101 54 1
4101 201 1773
4101 3801 27
4101 601 1882
4101 53 330
4101 101 174
4102 102 625
4102 3302 1088
4102 402 192
4102 502 731
4102 2602 595
4102 11 235
4102 12 662
4102 2802 1283
4102 302 526
4102 50 229
4102 2902 71
4102 202 2304
4102 602 2489
4102 4202 1271
4102 702 578
10 11 8419
10 12 6655
10 2701 36
10 3501 4
10 17 6745
10 402 208
10 3502 1498
10 4502 2
10 26 568
10 3102 12
10 18 3616
10 1702 8
10 4401 160
10 2601 139
10 2602 5281
10 301 94
10 302 11163
10 49 7349
10 4402 5
10 51 423
10 52 55
10 53 2361
10 202 807
10 3001 1616
10 58 5
10 3901 47
10 3902 37
10 1601 33
10 1602 33
10 201 269
10 3402 545
10 13 7006
10 3801 5
10 3802 45
10 3002 2862
10 50 20
10 102 7
10 401 40
10 3602 14
10 701 657
10 702 5161
10 2302 1
11 12 6155
11 13 4959
11 2702 1484
11 401 6
11 18 1624
11 26 646
11 801 3
11 4401 57
11 2601 2289
11 2602 10065
11 301 2037
11 302 8853
11 49 1347
11 50 7874
11 51 795
11 53 116
11 3001 59
11 58 101
11 3901 4
11 702 2610
11 201 59
11 202 366
11 2701 1408
11 2901 1665
11 2902 2674
11 3002 472
11 3301 84
11 101 13
11 3302 226
11 17 373
11 4202 5
11 701 65
11 2801 3
11 2802 1228
11 102 1149
12 13 7889
12 2702 24
12 17 8727
12 18 3448
12 3502 1784
12 4502 224
12 26 452
12 3802 548
12 802 17
12 1702 43
12 2601 558
12 2602 13956
12 50 417
12 302 14499
12 49 586
12 1202 3
12 51 19
12 53 531
12 3001 610
12 3002 701
12 202 11044
12 3902 114
12 1602 98
12 3402 1945
12 4302 8
12 2901 2
12 2902 9
12 602 309
12 1502 128
12 101 2
12 3302 1918
12 402 2535
12 4202 1576
12 4402 725
12 3602 20
12 2801 2
12 2802 344
12 702 1426
12 4602 49
12 102 1691
13 2601 20
13 2602 7243
13 18 4634
13 3502 621
13 3002 11
13 17 4443
13 402 2
13 302 9665
13 202 43
13 26 668
13 3402 1535
13 4202 6
13 702 421
17 18 4940
17 302 5596
17 4502 401
17 3102 94
17 802 4
17 1702 104
17 2602 4431
17 4402 1276
17 3502 3262
17 49 764
17 1202 43
17 53 762
17 2102 1
17 3001 977
17 3002 2609
17 202 2398
17 3902 1200
17 1602 1200
17 3402 3145
17 4302 658
17 2002 94
17 3802 2319
17 1502 156
17 402 307
17 1002 9
17 3602 1402
17 1902 62
17 702 815
17 3702 69
17 4602 537
17 4202 196
17 2302 1
18 3502 3
18 26 71
18 802 893
18 2602 2681
18 302 4108
18 4402 1129
18 3002 10
18 3402 1044
18 3902 26
18 202 1941
18 3802 1527
18 1502 313
18 3302 306
18 4202 45
18 702 148
18 3702 429
18 1402 1
26 802 1
26 3301 1
26 3302 92
26 302 352
26 2701 995
26 49 8
26 50 60
26 2901 16
26 2902 36
26 202 26
26 58 106
26 2602 239
26 2702 1256
26 702 75
3101 3201 1551
3101 3202 8
3101 1801 895
3101 3601 477
3101 1301 593
3101 2201 3940
3101 2202 5
3101 3102 376
3101 4001 45
3101 1701 1902
3101 1702 4
3101 53 22
3101 3001 4055
3101 3002 16
3101 701 1623
3101 2101 16
3101 1601 101
3101 2001 3
3101 4701 682
3101 4702 3
3101 2401 408
3101 2402 2
3101 3901 241
3101 2301 436
3102 3201 1
3102 3202 2034
3102 3902 377
3102 1702 3133
3102 2402 1323
3102 2202 4451
3102 3602 1279
3102 1602 405
3102 4702 2145
3102 2102 2
3102 4802 61
3102 3002 1962
3102 702 2396
3102 1802 872
3102 2302 920
3102 4002 230
2601 801 5
2601 2602 2138
2601 301 5509
2601 302 581
2601 49 223
2601 50 5390
2601 51 1265
2601 3001 595
2601 3002 25
2601 701 663
2601 702 9
2601 2501 12
2601 201 830
2601 202 6
2601 2901 2494
2601 2902 941
2601 101 345
2601 3302 7
2601 3301 97
2601 102 29
2601 4202 3
2601 2801 298
2601 2802 29
2602 3502 754
2602 4502 4
2602 3402 1423
2602 602 188
2602 801 3
2602 301 1686
2602 302 18815
2602 49 1506
2602 50 3324
2602 51 605
2602 53 88
2602 3001 340
2602 3002 1562
2602 701 5
2602 3902 23
2602 1602 21
2602 201 12
2602 202 4418
2602 2901 254
2602 2902 1122
2602 3802 38
2602 3301 2
2602 101 2
2602 3302 141
2602 4202 1670
2602 4402 12
2602 402 87
2602 2802 847
2602 702 1304
2602 102 374
49 2701 165
49 2702 7
49 301 4770
49 402 64
49 3502 33
49 801 5
49 1701 2
49 3501 452
49 302 818
49 4401 196
49 50 2878
49 51 5009
49 52 5184
49 53 4614
49 54 1408
49 3001 2709
49 58 1935
49 3901 58
49 702 853
49 1601 36
49 201 528
49 202 141
49 2902 6
49 3801 5
49 3002 1157
49 3301 65
49 102 5
49 401 196
49 4201 3
49 701 5405
49 3601 47
50 2701 1053
50 2702 798
50 401 1176
50 801 3
50 301 9054
50 302 233
50 51 7825
50 52 3238
50 54 546
50 3001 1222
50 3002 2
50 701 1519
50 2501 62
50 201 703
50 202 324
50 2901 4607
50 2902 1775
50 58 1288
50 101 1555
50 3301 344
50 3302 105
50 2801 1262
50 2802 400
50 102 106
51 2701 70
51 301 11991
51 3601 16
51 4501 18
51 601 1080
51 801 466
51 1701 41
51 1201 113
51 3501 469
51 302 222
51 1501 132
51 52 10614
51 53 7700
51 54 6320
51 3401 1108
51 3001 126
51 3002 110
51 701 4784
51 702 158
51 501 6
51 1601 460
51 2501 62
51 201 10516
51 202 19
51 4401 892
51 2901 403
51 2902 1
51 3801 357
51 58 1892
51 3301 1327
51 101 1832
51 3302 3
51 401 5411
51 1001 115
51 3901 376
51 2801 1288
51 3701 129
51 4201 2961
51 1401 75
52 3301 10
52 3401 561
52 2701 148
52 301 6432
52 401 4243
52 53 2690
52 54 5276
52 201 11
52 3501 33
52 58 2465
52 701 3307
53 301 2016
53 401 1326
53 402 64
53 302 458
53 601 82
53 801 510
53 1701 1
53 1201 803
53 3501 2782
53 3502 33
53 4401 2993
53 2101 1
53 54 3593
53 201 3844
53 3001 2489
53 3002 950
53 701 1319
53 702 636
53 1601 1224
53 3401 2532
53 202 141
53 4301 254
53 2001 1
53 4601 199
53 3801 1892
53 1501 993
53 3301 4
53 3601 1140
53 4201 598
53 3901 1420
53 3701 368
53 1001 30
53 1401 39
54 801 1416
54 3301 518
54 701 1484
54 4401 694
54 3401 363
54 301 2660
54 3501 188
54 401 1662
54 3701 632
54 201 1283
54 4201 3
54 3801 769
54 58 602
54 3455 1
54 1401 142
58 3301 109
58 401 427
58 201 6
58 301 1319
58 2702 156
58 2701 575
58 701 386
1601 401 2
1601 1301 3450
1601 2201 46
1601 4001 221
1601 1201 1626
1601 3501 30
1601 302 4
1601 1501 2190
1601 2101 793
1601 201 1580
1601 3001 16
1601 3002 13
1601 3901 4383
1601 702 31
1601 3401 2
1601 4401 1639
1601 4301 282
1601 2001 992
1601 3801 300
1601 4701 12
1601 2401 6
1601 3601 251
1601 4201 75
1601 701 1119
1601 1001 472
1601 4601 2109
1601 2301 784
1601 4501 691
1602 4502 742
1602 3602 412
1602 3502 82
1602 1302 2045
1602 2202 54
1602 4002 356
1602 1702 147
1602 4402 716
1602 302 21
1602 1202 2068
1602 1502 501
1602 2102 773
1602 3002 188
1602 202 523
1602 3902 3347
1602 3402 64
1602 4302 705
1602 2002 248
1602 3802 1920
1602 4702 37
1602 2402 65
1602 1002 1143
1602 702 604
1602 4602 955
1602 2302 350
1101 801 1023
1101 901 152
1101 4401 280
1101 1201 990
1101 3701 144
1101 1401 594
1101 3801 235
1101 1501 1427
1102 802 913
1102 902 383
1102 1002 104
1102 1202 637
1102 4402 447
1102 3902 94
1102 3802 406
1102 1402 309
1102 1502 694
601 801 101
601 3301 15
601 4401 72
601 401 1565
601 201 1259
601 501 500
601 4301 12
601 301 421
601 2801 200
601 4201 1245
601 701 2528
601 1701 13
602 802 1
602 3302 21
602 502 449
602 4202 2163
602 4402 1
602 302 1416
602 301 6
602 402 3040
602 2902 2
602 202 644
602 2802 2109
602 102 73
602 702 2035
4701 3201 137
4701 2402 7
4701 3901 4
4701 2401 894
4701 4001 59
4701 3202 2
