1 2 3388.0
1 3 5075.0
1 4 14211.0
1 5 10675.0
1 6 51.0
1 7 499.0
1 8 759.0
1 9 4554.0
1 10 914.0
1 11 6365.0
1 12 43.0
1 13 5670.0
1 14 508.0
1 15 2204.0
1 16 478.0
1 17 7148.0
1 18 8354.0
1 19 5047.0
1 20 15.0
1 21 5137.0
1 22 41.0
1 23 6780.0
1 24 16053.0
1 25 18682.0
1 26 19382.0
1 27 4038.0
1 28 5449.0
1 29 9185.0
1 30 6268.0
1 31 16691.0
1 32 11657.0
1 33 57.0
1 34 790.0
1 35 8148.0
1 36 13000.0
1 37 10.0
1 38 2.0
1 39 73.0
1 40 4344.0
1 42 255.0
1 43 78.0
1 44 1.0
1 45 11.0
1 46 2092.0
1 48 213.0
1 49 136.0
1 50 231.0
1 51 3.0
1 52 1097.0
1 53 22.0
1 54 13.0
1 56 6.0
1 58 170.0
1 59 62.0
1 60 61.0
1 61 430.0
1 62 768.0
1 63 22.0
1 64 17.0
1 65 47.0
1 66 102.0
1 67 191.0
1 69 2.0
2 3 1.0
2 4 47.0
2 5 334.0
2 6 74.0
2 7 293.0
2 8 3953.0
2 9 3797.0
2 10 5879.0
2 11 216.0
2 12 271.0
2 13 1.0
2 14 306.0
2 15 1.0
2 16 4947.0
2 17 3462.0
2 18 7.0
2 19 1.0
2 21 1.0
2 22 90.0
2 23 382.0
2 24 26.0
2 25 1097.0
2 26 611.0
2 27 1.0
2 30 619.0
2 31 6584.0
2 32 2125.0
2 34 3187.0
2 35 2628.0
2 36 352.0
2 40 47.0
2 42 9.0
2 46 9.0
2 49 5.0
2 52 74.0
2 58 3.0
2 61 3.0
2 66 3.0
2 67 3.0
3 4 2729.0
3 5 5743.0
3 9 2.0
3 11 2252.0
3 13 1455.0
3 15 465.0
3 17 4.0
3 18 617.0
3 19 1348.0
3 21 1895.0
3 23 167.0
3 24 4284.0
3 25 182.0
3 26 2367.0
3 27 1496.0
3 28 2462.0
3 29 4574.0
3 30 284.0
3 31 16.0
3 32 137.0
3 33 9.0
3 35 16.0
3 36 522.0
3 39 50.0
3 40 509.0
3 48 90.0
3 50 77.0
3 58 1.0
3 60 2.0
3 61 10.0
3 62 377.0
3 63 4.0
3 64 1.0
4 5 3372.0
4 7 7.0
4 8 4.0
4 9 525.0
4 10 4.0
4 11 1894.0
4 12 1.0
4 13 543.0
4 14 5.0
4 15 74.0
4 17 84.0
4 18 1457.0
4 19 2940.0
4 21 599.0
4 23 1490.0
4 24 7834.0
4 25 8589.0
4 26 4823.0
4 27 477.0
4 28 2063.0
4 29 7886.0
4 30 2231.0
4 31 169.0
4 32 2035.0
4 35 78.0
4 36 218.0
4 39 1.0
4 40 213.0
4 42 1.0
4 48 62.0
4 50 50.0
4 52 4.0
4 61 1.0
4 62 258.0
5 6 1.0
5 7 52.0
5 8 3.0
5 9 284.0
5 11 8233.0
5 13 2013.0
5 14 17.0
5 15 712.0
5 16 3.0
5 17 841.0
5 18 2345.0
5 19 1005.0
5 21 1741.0
5 23 1737.0
5 24 9593.0
5 25 1682.0
5 26 7097.0
5 27 2081.0
5 28 1197.0
5 29 2504.0
5 30 3255.0
5 31 790.0
5 32 3687.0
5 33 7.0
5 35 391.0
5 36 3113.0
5 37 4.0
5 39 89.0
5 40 2737.0
5 42 11.0
5 46 52.0
5 48 188.0
5 50 138.0
5 52 127.0
5 53 8.0
5 54 28.0
5 56 19.0
5 58 36.0
5 59 17.0
5 60 24.0
5 61 460.0
5 62 554.0
5 63 35.0
5 64 28.0
5 65 3.0
5 66 11.0
5 67 30.0
6 7 54.0
6 8 169.0
6 9 1017.0
6 10 11.0
6 11 184.0
6 12 337.0
6 14 990.0
6 16 6.0
6 17 676.0
6 22 1169.0
6 26 1034.0
6 30 1098.0
6 31 62.0
6 32 378.0
7 8 528.0
7 9 96.0
7 10 452.0
7 11 20.0
7 12 19.0
7 13 3.0
7 14 96.0
7 16 185.0
7 17 740.0
7 19 32.0
7 21 10.0
7 22 67.0
7 25 6.0
7 26 59.0
7 27 1.0
7 28 12.0
7 29 7.0
7 30 25.0
7 31 219.0
7 32 43.0
7 34 195.0
7 35 50.0
7 36 43.0
7 40 1.0
7 42 23.0
7 43 2.0
7 46 5.0
7 49 2.0
7 52 44.0
7 61 13.0
8 9 1707.0
8 10 6331.0
8 11 139.0
8 12 1855.0
8 14 1061.0
8 16 4252.0
8 17 2224.0
8 22 753.0
8 23 1.0
8 25 5.0
8 26 114.0
