3 128 50
3 129 257
3 133 310
3 136 4
3 140 128
3 14 3
3 21 92
3 169 106
3 175 12
3 8 2
3 51 76
3 71 98
3 208 158
3 337 54
3 339 15
3 85 82
3 215 200
3 88 1299
3 96 2
3 336 22
3 121 28
3 123 372
3 125 171
4 72 123
4 81 25
4 87 375
4 89 580
5 71 2
6 72 1
7 97 4
7 131 12
7 9 6
7 12 4
7 13 53
7 78 2
7 18 3
8 128 1519
8 129 408
8 133 264
8 136 322
8 9 431
8 10 8
8 140 15
8 14 949
8 16 36
8 17 26
8 21 8
8 24 285
8 32 40
8 169 21
8 171 178
8 173 44
8 49 4
8 51 1569
8 78 138
8 208 7
8 337 49
8 339 9
8 215 24
8 88 223
8 90 105
8 91 12
8 93 9
8 96 4
8 97 32
8 336 1
8 121 297
8 123 1300
8 125 92
9 128 338
9 129 153
9 133 118
9 10 8
9 140 38
9 269 15
9 14 17
9 16 3
9 17 10
9 660 4
9 21 13
9 662 4
9 663 4
9 24 131
9 667 4
9 32 100
9 347 4
9 169 40
9 171 28
9 173 22
9 136 49
9 51 282
9 308 4
9 54 1
9 315 4
9 319 4
9 323 4
9 78 99
9 208 8
9 337 27
9 339 7
9 213 3
9 215 48
9 88 47
9 90 28
9 91 6
9 479 11
9 96 2
9 97 6
9 485 4
9 336 5
9 121 144
9 123 392
9 252 4
9 125 79
9 255 1
10 128 166
10 129 126
10 258 67
10 899 91
10 133 87
10 1025 55
10 136 120
10 265 2
10 394 282
10 140 102
10 14 27
10 17 24
10 146 1
10 532 2
10 21 6
10 25 13
10 157 196
10 32 3
10 34 23
10 1023 155
10 38 181
10 39 11
10 40 304
10 169 1
10 682 103
10 171 92
10 685 77
10 943 97
10 306 2
10 51 129
10 74 81
10 439 286
10 185 23
10 442 26
10 59 1
10 189 201
10 447 290
10 448 327
10 193 254
10 195 177
10 748 4
10 202 33
10 247 59
10 206 85
10 591 35
10 208 315
10 211 44
10 78 21
10 215 79
10 88 411
10 90 6
10 347 44
10 186 52
10 94 7
10 225 12
10 123 171
10 100 4
10 233 7
10 106 35
10 679 151
10 1004 4
10 809 2
10 238 39
10 111 1
10 112 6
10 246 7
10 690 285
10 592 83
10 121 379
10 319 21
10 252 23
10 125 194
10 264 17
10 85 10
11 256 3
11 130 35
11 131 13
11 900 10
11 134 11
11 393 3
11 650 2
11 397 317
11 144 24
11 145 85
11 147 74
11 20 1
11 149 60
11 22 9
11 348 38
11 27 91
11 158 194
11 31 223
11 944 3
11 291 4
11 683 1
11 166 10
11 295 8
11 680 74
11 41 540
11 170 1
11 43 913
11 687 58
11 48 176
11 689 100
11 307 19
11 180 4
11 309 23
11 55 1
11 441 156
11 187 120
11 188 45
11 446 188
11 376 3
11 320 39
11 194 93
11 451 282
11 196 55
11 72 1
11 585 14
11 311 2
11 204 40
11 207 28
11 653 1
11 450 40
11 209 115
11 35 352
11 463 1
11 57 33
11 600 2
11 89 80
11 79 3
11 216 1
11 95 45
11 227 3
11 603 35
11 231 4
11 259 27
11 444 230
11 108 190
11 109 56
11 110 57
11 253 3
11 229 1
11 113 55
11 42 102
11 190 34
11 374 3
11 248 35
11 122 150
11 127 37
11 124 25
11 381 1
11 254 1
11 383 63
12 131 158
12 134 7
12 138 2
12 13 365
12 18 12
12 275 1
12 20 49
12 28 28
12 30 95
12 31 6
12 166 30
12 555 1
12 52 160
12 444 1
12 77 65
12 79 136
12 209 17
12 89 55
12 92 6
12 480 2
12 19 4
12 122 78
12 124 152
13 19 8
13 131 513
13 166 173
13 92 4
13 77 69
13 28 173
13 79 185
13 209 29
13 18 3
13 275 5
13 20 1015
13 214 5
13 89 65
13 122 129
13 31 4
13 444 49
13 124 377
13 30 54
13 52 730
14 128 1256
14 473 2
14 136 208
14 269 43
14 528 4
14 660 7
14 662 38
14 663 38
14 24 374
14 25 1
14 667 7
14 414 52
14 32 14
14 420 7
14 421 12
14 49 3
14 171 241
14 173 37
14 51 1941
14 308 155
14 315 34
14 319 78
14 323 9
14 708 3
14 326 40
14 78 174
14 208 116
14 213 35
14 88 134
14 548 18
14 347 38
14 479 33
14 97 147
14 485 37
14 16 3
14 39 5
14 121 79
14 250 6
14 123 678
14 252 45
14 255 58
16 128 13
16 129 5
16 133 30
16 17 50
16 74 2
16 49 6
16 51 3
16 25 18
16 88 1
16 121 1
16 123 9
16 93 9
16 94 8
17 128 7
17 129 7
17 133 14
17 140 2
17 277 4
17 25 69
17 34 395
17 347 4
17 38 230
17 39 116
17 40 130
17 169 53
17 177 83
17 179 93
17 185 8
17 186 7
17 59 11
17 74 322
17 75 176
17 88 1
17 219 23
17 93 10
17 94 425
17 102 22
17 112 3
17 121 1
17 123 3
17 125 95
17 21 5
18 130 232
18 131 4
18 134 313
18 138 2
18 141 107
18 19 3
18 22 111
18 27 154
18 31 63
18 170 123
18 48 24
18 50 1
18 52 5
18 72 122
18 73 35
18 216 123
18 89 123
18 92 2
18 122 51
18 124 23
18 127 149
19 124 2
19 131 2
20 256 26
20 131 587
20 134 30
20 275 12
20 664 13
20 665 14
20 28 348
20 29 4
20 30 12
20 415 11
20 549 24
20 166 235
20 423 3
20 554 1
20 555 14
20 172 73
20 174 6
20 561 3
20 52 1591
20 309 183
20 441 6
20 316 2
20 445 20
20 446 21
20 320 158
20 451 15
20 324 21
20 325 12
20 327 43
20 328 14
20 77 172
20 79 113
20 209 6
20 214 40
20 89 133
